Time,Signal1,Signal2,Replicate,Expression
6,0.1,1,3,5516.15031333207
6,0.1,1,4,5446.17437437449
6,0.1,1,5,5347.53528975993
6,0.1,2,1,5907.67577468388
6,0.1,2,2,5937.82994657198
6,0.1,2,3,5981.42774025884
6,0.1,2,4,5611.20035137005
6,0.1,2,5,5729.78228440474
6,0.1,5,1,6103.74002399881
6,0.1,5,2,5944.10261060616
6,0.1,5,3,6245.96154940846
6,0.1,5,4,6082.00961298605
6,0.1,5,5,6032.3693226337
6,0.2,0,1,1582.61493560233
6,0.2,0,2,1558.4524194457
6,0.2,0,3,1601.33553859617
6,0.2,0,4,1557.36496672332
6,0.2,0,5,1569.64287786318
6,0.2,0.01,1,2045.09187506955
6,0.2,0.01,2,1999.94127442329
6,0.2,0.01,3,1984.10370867015
6,0.2,0.01,4,2007.87782629478
6,0.2,0.01,5,2002.57734266884
6,0.2,0.02,1,2339.94283884528
6,0.2,0.02,2,2363.70428838873
6,0.2,0.02,3,2316.99812238112
6,0.2,0.02,4,2386.84380474236
6,0.2,0.02,5,2385.33936079953
6,0.2,0.05,1,3168.54358808221
6,0.2,0.05,2,3213.43730612547
6,0.2,0.05,3,3181.12629839756
6,0.2,0.05,4,3226.5356860156
6,0.2,0.05,5,3169.19336171738
6,0.2,0.1,1,4269.59327564344
6,0.2,0.1,2,4256.33799247818
6,0.2,0.1,3,4278.92825069886
6,0.2,0.1,4,4178.3871316904
6,0.2,0.1,5,4111.05467494678
6,0.2,0.2,1,5589.4765171194
6,0.2,0.2,2,5598.67385319293
6,0.2,0.2,3,5386.10447053684
6,0.2,0.2,4,5658.01815122633
6,0.2,0.2,5,5698.96958031757
6,0.2,0.5,1,7258.1904797108
6,0.2,0.5,2,7195.37366100236
6,0.2,0.5,3,7253.10899775963
6,0.2,0.5,4,7195.2047913703
6,0.2,0.5,5,7260.84274705558
6,0.2,1,1,8374.82297371551
6,0.2,1,2,8328.53361558996
6,0.2,1,3,8549.08670326749
6,0.2,1,4,8222.07552843026
6,0.2,1,5,8126.12162764053
6,0.2,2,1,8941.34413719297
6,0.2,2,2,9182.55305475414
6,0.2,2,3,9197.12782571775
6,0.2,2,4,8744.2232777778
6,0.2,2,5,8818.49983104613
6,0.2,5,1,9662.09815527433
6,0.2,5,2,9617.09049415285
6,0.2,5,3,9140.82424471824
6,0.2,5,4,9102.31220723796
6,0.2,5,5,9617.11878363758
6,0.5,0,1,2107.93771766271
6,0.5,0,2,2064.69214994407
6,0.5,0,3,2125.18387077446
6,0.5,0,4,2168.35056244053
6,0.5,0,5,2185.05052515039
6,0.5,0.01,1,2694.36195542916
6,0.5,0.01,2,2892.87352610678
6,0.5,0.01,3,2815.72563937928
6,0.5,0.01,4,2766.31630484636
6,0.5,0.01,5,2830.85459371388
6,0.5,0.02,1,3401.11569053728
6,0.5,0.02,2,3341.93775610329
6,0.5,0.02,3,3432.63250322065
6,0.5,0.02,4,3374.23640545428
6,0.5,0.02,5,3442.7621316406
6,0.5,0.05,1,4888.03948005271
6,0.5,0.05,2,4795.81826321121
6,0.5,0.05,3,4949.07641731079
6,0.5,0.05,4,4827.50571598251
6,0.5,0.05,5,4722.2997325108
6,0.5,0.1,1,6598.1253629735
6,0.5,0.1,2,6481.25093215093
6,0.5,0.1,3,6559.37560562121
6,0.5,0.1,4,6499.52112261412
6,0.5,0.1,5,6564.47846839346
6,0.5,0.2,1,9034.62373033471
6,0.5,0.2,2,9041.98061618342
6,0.5,0.2,3,8955.06139163992
6,0.5,0.2,4,8845.692533209
6,0.5,0.2,5,8637.28329326389
6,0.5,0.5,1,11730.0532214728
6,0.5,0.5,2,11707.9014769974
6,0.5,0.5,3,11846.0326107165
6,0.5,0.5,4,11708.0072331529
6,0.5,0.5,5,11825.0015879825
6,0.5,1,1,13767.8265323522
6,0.5,1,2,13926.3900939624
6,0.5,1,3,13595.8307649365
6,0.5,1,4,13156.9904160533
6,0.5,1,5,13157.1278877297
6,0.5,2,1,14478.0440569217
6,0.5,2,2,14713.3452711238
6,0.5,2,3,14696.0367522193
6,0.5,2,4,14653.5548830685
6,0.5,2,5,14206.098223292
6,0.5,5,1,14938.9980293178
6,0.5,5,2,15672.7679554384
6,0.5,5,3,15312.9325672729
6,0.5,5,4,15277.853522831
6,0.5,5,5,14905.6936181092
6,1,0,1,2864.36549587165
6,1,0,2,2827.0966327167
6,1,0,3,2815.63263255174
6,1,0,4,2899.18361009343
6,1,0,5,2792.9535712397
6,1,0.01,1,3606.87045307513
6,1,0.01,2,3690.03121221508
6,1,0.01,3,3918.87673155016
6,1,0.01,4,3701.1581686913
6,1,0.01,5,3629.67109668525
6,1,0.02,1,4349.18249729886
6,1,0.02,2,4436.6996274547
6,1,0.02,3,4486.36347597567
6,1,0.02,4,4306.12662250344
6,1,0.02,5,4464.6894802217
6,1,0.05,1,6201.91720589997
6,1,0.05,2,6341.73463655786
6,1,0.05,3,6273.92688661228
6,1,0.05,4,6281.30351951217
6,1,0.05,5,6427.05736544384
6,1,0.1,1,8532.66211823833
6,1,0.1,2,8266.7306562169
6,1,0.1,3,8820.40598294225
6,1,0.1,4,8585.01321977287
6,1,0.1,5,8598.04089933594
6,1,0.2,1,11567.3267157656
6,1,0.2,2,11449.9099690917
6,1,0.2,3,11042.4416389863
6,1,0.2,4,11487.3825779517
6,1,0.2,5,11226.2702251098
6,1,0.5,1,15622.6137827215
6,1,0.5,2,15004.5834684503
6,1,0.5,3,15710.5410760372
6,1,0.5,4,15200.9424340865
6,1,0.5,5,14731.1695467394
6,1,1,1,17478.5316880645
6,1,1,2,17965.4135823524
6,1,1,3,17680.1490236998
6,1,1,4,17176.1120713536
6,1,1,5,17675.3534455653
6,1,2,1,17878.5690900138
6,1,2,2,19803.5933364001
6,1,2,3,19282.7715243819
6,1,2,4,19700.180212631
6,1,2,5,18334.4464734244
6,1,5,1,20082.706268506
6,1,5,2,20234.8119179424
6,1,5,3,19541.5007957943
6,1,5,4,19661.8839234867
6,1,5,5,19045.245961801
6,2,0,1,3813.24448792656
6,2,0,2,3649.97389554537
6,2,0,3,3860.21037146453
6,2,0,4,3777.48737886911
6,2,0,5,3681.79346452905
6,2,0.01,1,4820.50297963864
6,2,0.01,2,4753.21914636711
6,2,0.01,3,4800.75900450788
6,2,0.01,4,4851.652063332
6,2,0.01,5,4855.58882104287
6,2,0.02,1,5655.39275176824
6,2,0.02,2,5629.83941443216
6,2,0.02,3,5764.05018391734
6,2,0.02,4,5823.9031462869
6,2,0.02,5,5663.74439678351
6,2,0.05,1,8111.64631592247
6,2,0.05,2,7564.16898023307
6,2,0.05,3,7539.42209462845
6,2,0.05,4,7989.12248864226
6,2,0.05,5,7761.17828710165
6,2,0.1,1,10183.4790015991
6,2,0.1,2,10391.261331463
6,2,0.1,3,10348.7993770733
6,2,0.1,4,10354.4307421343
6,2,0.1,5,10513.9549851898
6,2,0.2,1,13881.8987955637
6,2,0.2,2,13560.5905077996
6,2,0.2,3,13646.768381058
6,2,0.2,4,14000.3390653983
6,2,0.2,5,14377.1649664982
6,2,0.5,1,18753.1005070593
6,2,0.5,2,18130.6098286692
6,2,0.5,3,18348.7562551858
6,2,0.5,4,18529.6258233546
6,2,0.5,5,17948.5838754217
6,2,1,1,20826.6942621783
6,2,1,2,20744.7111825613
6,2,1,3,21071.5238153336
6,2,1,4,21057.971848944
6,2,1,5,21230.2578074127
6,2,2,1,22308.8785000943
6,2,2,2,22517.4210009283
6,2,2,3,22349.0941127986
6,2,2,4,22754.917941613
6,2,2,5,22763.1498476655
6,2,5,1,23593.7770176357
6,2,5,2,24781.6939618254
6,2,5,3,22984.3221489377
6,2,5,4,23022.2262682898
6,2,5,5,23008.759469393
6,5,0,1,5067.42992719376
6,5,0,2,4985.45296991244
6,5,0,3,4936.84486588645
6,5,0,4,5085.63193692392
6,5,0,5,4959.18160715278
6,5,0.01,1,6069.04339486192
6,5,0.01,2,6168.07390519705
6,5,0.01,3,6183.17393695994
6,5,0.01,4,6079.45210148583
6,5,0.01,5,5995.38525851564
6,5,0.02,1,6917.2212620899
6,5,0.02,2,7302.11159186778
6,5,0.02,3,7009.94585027764
6,5,0.02,4,7111.24903101089
6,5,0.02,5,6998.48190713591
6,5,0.05,1,9657.62471660125
6,5,0.05,2,9542.65480258397
6,5,0.05,3,9744.24561580487
6,5,0.05,4,9714.79185995888
6,5,0.05,5,9703.20499992176
6,5,0.1,1,12694.7939963168
6,5,0.1,2,12110.2807709459
6,5,0.1,3,12384.9571879137
6,5,0.1,4,12367.4855236005
6,5,0.1,5,12719.4565906184
6,5,0.2,1,16248.1021120899
6,5,0.2,2,16027.9217605049
6,5,0.2,3,16550.7258080436
6,5,0.2,4,15971.6352149038
6,5,0.2,5,16176.4696583766
6,5,0.5,1,20790.74424997
6,5,0.5,2,21658.057140223
6,5,0.5,3,21187.5991370346
6,5,0.5,4,21064.540631222
6,5,0.5,5,21198.3737312163
6,5,1,1,23935.8593981455
6,5,1,2,24143.230571153
6,5,1,3,24130.6987793974
6,5,1,4,25127.265042035
6,5,1,5,24816.6374529297
6,5,2,1,25997.2054151746
6,5,2,2,26016.535615248
6,5,2,3,25857.5674474018
6,5,2,4,26048.4163961229
6,5,2,5,26658.160112947
6,5,5,1,26915.692093477
6,5,5,2,27400.3775862715
6,5,5,3,27147.3431564684
6,5,5,4,27082.2644292385
6,5,5,5,27940.6956827684
7,0,0,1,1001.3874320442
7,0,0,2,993.606600240732
7,0,0,3,966.967671385588
7,0,0,4,996.796049289464
7,0,0,5,981.298307016357
7,0,0.01,1,1049.69932431179
7,0,0.01,2,1042.67062387017
7,0,0.01,3,1021.97274799836
7,0,0.01,4,1040.11953366403
7,0,0.01,5,1040.23897995315
7,0,0.02,1,1083.06823282079
7,0,0.02,2,994.892626103816
7,0,0.02,3,1023.57607104286
7,0,0.02,4,1064.88531683352
7,0,0.02,5,1010.0034688571
7,0,0.05,1,1087.42245005354
7,0,0.05,2,1053.93469161357
7,0,0.05,3,1071.11553282179
7,0,0.05,4,1051.66872054071
7,0,0.05,5,1091.60821853425
7,0,0.1,1,1042.02666972686
7,0,0.1,2,1045.32308001693
7,0,0.1,3,1056.65584737856
7,0,0.1,4,1068.92254326724
7,0,0.1,5,1079.61039971799
7,0,0.2,1,1073.60302527503
7,0,0.2,2,1030.46813261127
7,0,0.2,3,1062.6067012793
7,0,0.2,4,1050.04461981037
7,0,0.2,5,1047.06548118721
7,0,0.5,1,1071.25560288432
7,0,0.5,2,1051.29343960636
7,0,0.5,3,1060.5647170957
7,0,0.5,4,1069.20939331409
7,0,0.5,5,1058.76780797201
7,0,1,1,1021.13365875153
7,0,1,2,1068.30733523322
7,0,1,3,1040.07694737334
7,0,1,4,1045.82139512294
7,0,1,5,1062.42220822032
7,0,2,1,1028.07507668653
7,0,2,2,1030.954843826
7,0,2,3,1060.04949385385
7,0,2,4,1056.44758488454
7,0,2,5,1028.94828904569
7,0,5,1,1074.51560582651
7,0,5,2,1057.98197002512
7,0,5,3,1069.14798391714
7,0,5,4,1057.48587061366
7,0,5,5,1060.52059382445
7,0.01,0,1,1001.16821223529
7,0.01,0,2,983.260161143759
7,0.01,0,3,1016.1543114821
7,0.01,0,4,1039.46883089212
7,0.01,0,5,998.464303732681
7,0.01,0.01,1,1110.98488506643
7,0.01,0.01,2,1067.0472268315
7,0.01,0.01,3,1092.88643576437
7,0.01,0.01,4,1108.44342037306
7,0.01,0.01,5,1092.72910965178
7,0.01,0.02,1,1113.10556798214
7,0.01,0.02,2,1093.59505040818
7,0.01,0.02,3,1083.12920549294
7,0.01,0.02,4,1129.29144225101
7,0.01,0.02,5,1100.1319695326
7,0.01,0.05,1,1121.61871955962
7,0.01,0.05,2,1158.45744793007
7,0.01,0.05,3,1170.48214236314
7,0.01,0.05,4,1205.37060270977
7,0.01,0.05,5,1172.83789946041
7,0.01,0.1,1,1203.98320302554
7,0.01,0.1,2,1218.6379258173
7,0.01,0.1,3,1174.59497403525
7,0.01,0.1,4,1228.86773544675
7,0.01,0.1,5,1255.98495619174
7,0.01,0.2,1,1345.45610759865
7,0.01,0.2,2,1293.1861643839
7,0.01,0.2,3,1301.39674211813
7,0.01,0.2,4,1342.08720863405
7,0.01,0.2,5,1334.91219348901
7,0.01,0.5,1,1431.85488017183
7,0.01,0.5,2,1450.60822544946
7,0.01,0.5,3,1434.49618399297
7,0.01,0.5,4,1430.49286028971
7,0.01,0.5,5,1462.96039842907
7,0.01,1,1,1437.98121397074
7,0.01,1,2,1422.71822098388
7,0.01,1,3,1504.49335960818
7,0.01,1,4,1492.01430160669
7,0.01,1,5,1477.15525903865
7,0.01,2,1,1533.16996262618
7,0.01,2,2,1478.8932747947
7,0.01,2,3,1546.00418586142
7,0.01,2,4,1513.95722166313
7,0.01,2,5,1562.6856991282
7,0.01,5,1,1569.10556333945
7,0.01,5,2,1565.21677814832
7,0.01,5,3,1524.5875499008
7,0.01,5,4,1538.4924208867
7,0.01,5,5,1501.77765729849
7,0.02,0,1,996.621332312045
7,0.02,0,2,1032.79882089287
7,0.02,0,3,996.715350717578
7,0.02,0,4,1037.00962101104
7,0.02,0,5,1047.84976121486
7,0.02,0.01,1,1155.77893214139
7,0.02,0.01,2,1101.51417017626
7,0.02,0.01,3,1171.90528834512
7,0.02,0.01,4,1119.41736661062
7,0.02,0.01,5,1099.86093289046
7,0.02,0.02,1,1155.19258753152
7,0.02,0.02,2,1181.67257971009
7,0.02,0.02,3,1186.5021273981
7,0.02,0.02,4,1190.23049487373
7,0.02,0.02,5,1169.14232486682
7,0.02,0.05,1,1285.71037316978
7,0.02,0.05,2,1271.12849804298
7,0.02,0.05,3,1287.1249588751
7,0.02,0.05,4,1273.01852424737
7,0.02,0.05,5,1263.02316959417
7,0.02,0.1,1,1399.95684925963
7,0.02,0.1,2,1413.62628018633
7,0.02,0.1,3,1451.64443529941
7,0.02,0.1,4,1412.49615318652
7,0.02,0.1,5,1368.68164231559
7,0.02,0.2,1,1568.3577368715
7,0.02,0.2,2,1576.14382009832
7,0.02,0.2,3,1585.91718538439
7,0.02,0.2,4,1543.15998795725
7,0.02,0.2,5,1538.66362806512
7,0.02,0.5,1,1805.24010345664
7,0.02,0.5,2,1738.8016641199
7,0.02,0.5,3,1772.20326083275
7,0.02,0.5,4,1787.52792986839
7,0.02,0.5,5,1810.74589925754
7,0.02,1,1,1913.05783419557
7,0.02,1,2,1851.63639206447
7,0.02,1,3,1854.3750431432
7,0.02,1,4,1920.7848301198
7,0.02,1,5,1875.53304635452
7,0.02,2,1,1992.45907461815
7,0.02,2,2,2009.15563859689
7,0.02,2,3,2004.88631789917
7,0.02,2,4,2030.3936841598
7,0.02,2,5,1926.89872677904
7,0.02,5,1,2100.16372707757
7,0.02,5,2,1994.63870763096
7,0.02,5,3,2031.72901008186
7,0.02,5,4,2039.35330063904
7,0.02,5,5,2096.60665002558
7,0.05,0,1,1088.90632323129
7,0.05,0,2,1077.2340231973
7,0.05,0,3,1044.6281763261
7,0.05,0,4,1068.56105122751
7,0.05,0,5,1106.30996215832
7,0.05,0.01,1,1257.49220231676
7,0.05,0.01,2,1213.97719634226
7,0.05,0.01,3,1265.63597664439
7,0.05,0.01,4,1268.35198663624
7,0.05,0.01,5,1264.83490592991
7,0.05,0.02,1,1287.55536695701
7,0.05,0.02,2,1345.3061294765
7,0.05,0.02,3,1356.11246499143
7,0.05,0.02,4,1317.47411611895
7,0.05,0.02,5,1325.91757706062
7,0.05,0.05,1,1557.82499925554
7,0.05,0.05,2,1521.61109049024
7,0.05,0.05,3,1580.04281607348
7,0.05,0.05,4,1623.10365092042
7,0.05,0.05,5,1569.61600217994
7,0.05,0.1,1,1864.68690157425
7,0.05,0.1,2,1906.82803574228
7,0.05,0.1,3,1940.87392937716
7,0.05,0.1,4,1924.33985471313
7,0.05,0.1,5,1825.90724701869
7,0.05,0.2,1,2164.94275868501
7,0.05,0.2,2,2292.04726804623
7,0.05,0.2,3,2260.31403626273
7,0.05,0.2,4,2210.03219155684
7,0.05,0.2,5,2305.15631506264
7,0.05,0.5,1,2779.32247359546
7,0.05,0.5,2,2678.40851272713
7,0.05,0.5,3,2818.47515638966
7,0.05,0.5,4,2804.70908287515
7,0.05,0.5,5,2738.82443974743
7,0.05,1,1,3158.01610437566
7,0.05,1,2,2948.4317908266
7,0.05,1,3,3029.08450779098
7,0.05,1,4,3048.37863490991
7,0.05,1,5,3055.90256680412
7,0.05,2,1,3109.78712094472
7,0.05,2,2,3093.69907590564
7,0.05,2,3,3146.13884298476
7,0.05,2,4,3231.88871160636
7,0.05,2,5,3231.39645556929
7,0.05,5,1,3409.62301883765
7,0.05,5,2,3463.87315283589
7,0.05,5,3,3269.74498282395
7,0.05,5,4,3350.05323813483
7,0.05,5,5,3432.28766101376
7,0.1,0,1,1167.40866093071
7,0.1,0,2,1155.77643567319
7,0.1,0,3,1153.79649027902
7,0.1,0,4,1189.87220833149
7,0.1,0,5,1202.66323293969
7,0.1,0.01,1,1383.13530651726
7,0.1,0.01,2,1436.45002971179
7,0.1,0.01,3,1440.76069413986
7,0.1,0.01,4,1448.58230122223
7,0.1,0.01,5,1410.91788713939
7,0.1,0.02,1,1681.8389007775
7,0.1,0.02,2,1601.63075561953
7,0.1,0.02,3,1605.65838435727
7,0.1,0.02,4,1560.04582700382
7,0.1,0.02,5,1599.45917001702
7,0.1,0.05,1,2073.19403010936
7,0.1,0.05,2,2042.48049037418
7,0.1,0.05,3,1985.07781402946
7,0.1,0.05,4,2030.56086018585
7,0.1,0.05,5,2084.44722160362
7,0.1,0.1,1,2458.93839258882
7,0.1,0.1,2,2551.38637929615
7,0.1,0.1,3,2571.52376437439
7,0.1,0.1,4,2531.26530816667
7,0.1,0.1,5,2608.43378477193
7,0.1,0.2,1,3238.58750263725
7,0.1,0.2,2,3346.22022900938
7,0.1,0.2,3,3248.95851559836
7,0.1,0.2,4,3324.39437728571
7,0.1,0.2,5,3186.12798623184
7,0.1,0.5,1,4155.67837514487
7,0.1,0.5,2,4184.85610642881
7,0.1,0.5,3,4049.38862777929
7,0.1,0.5,4,4050.07158979897
7,0.1,0.5,5,4017.53005546003
7,0.1,1,1,5039.01283898297
7,0.1,1,2,4659.73045311203
7,0.1,1,3,4621.84903679733
7,0.1,1,4,4726.70207042847
7,0.1,1,5,4659.92791354767
7,0.1,2,1,5017.19833828982
7,0.1,2,2,4874.57047824068
7,0.1,2,3,4971.77114147849
7,0.1,2,4,4902.7787504395
7,0.1,2,5,5010.60366313991
7,0.1,5,1,5181.21258352091
7,0.1,5,2,5150.82467068932
7,0.1,5,3,5183.19122556774
7,0.1,5,4,5330.85948758304
7,0.1,5,5,5291.31810145929
7,0.2,0,1,1341.40189686251
7,0.2,0,2,1366.30721961972
7,0.2,0,3,1344.2228545109
7,0.2,0,4,1348.58780823276
7,0.2,0,5,1339.28043914874
7,0.2,0.01,1,1726.76087133772
7,0.2,0.01,2,1684.06199232944
7,0.2,0.01,3,1706.45598809279
7,0.2,0.01,4,1702.12431765857
7,0.2,0.01,5,1692.11927327369
7,0.2,0.02,1,2050.93949551553
7,0.2,0.02,2,2017.84862617571
7,0.2,0.02,3,1941.17082768648
7,0.2,0.02,4,1985.8110618918
7,0.2,0.02,5,1984.78300124466
7,0.2,0.05,1,2803.12494432083
7,0.2,0.05,2,2767.98486147844
7,0.2,0.05,3,2809.15182761505
7,0.2,0.05,4,2680.99218863317
7,0.2,0.05,5,2732.61452010205
7,0.2,0.1,1,3551.53081459138
7,0.2,0.1,2,3714.77903012482
7,0.2,0.1,3,3604.93091371994
7,0.2,0.1,4,3683.2219440867
7,0.2,0.1,5,3685.10513492355
7,0.2,0.2,1,4734.47429460366
7,0.2,0.2,2,4853.93512796848
7,0.2,0.2,3,4767.54105908876
7,0.2,0.2,4,4758.96094539685
7,0.2,0.2,5,4666.85320638929
7,0.2,0.5,1,6082.16190510643
7,0.2,0.5,2,6405.90840705985
7,0.2,0.5,3,6203.33239303235
7,0.2,0.5,4,5960.58964683322
7,0.2,0.5,5,6248.86645422989
7,0.2,1,1,7057.93215541887
7,0.2,1,2,7087.19304139932
7,0.2,1,3,7108.42707246309
7,0.2,1,4,7130.31373040643
7,0.2,1,5,6883.70189062922
7,0.2,2,1,8057.15144914398
7,0.2,2,2,7442.99245835578
7,0.2,2,3,7723.86479173687
7,0.2,2,4,7728.91284850117
7,0.2,2,5,7450.45572532875
7,0.2,5,1,7920.33638745572
7,0.2,5,2,8044.75521225874
7,0.2,5,3,8075.07593273361
7,0.2,5,4,8425.45643536579
7,0.2,5,5,8219.83981190346
7,0.5,0,1,1894.15590413175
7,0.5,0,2,1771.61615472052
7,0.5,0,3,1816.49108211204
7,0.5,0,4,1781.54795491665
7,0.5,0,5,1818.57836091343
7,0.5,0.01,1,2378.88995692364
7,0.5,0.01,2,2407.07646407674
7,0.5,0.01,3,2393.81111327608
7,0.5,0.01,4,2421.33695065651
7,0.5,0.01,5,2441.58562269903
7,0.5,0.02,1,2949.08394089444
7,0.5,0.02,2,2870.96038758419
7,0.5,0.02,3,2956.43303381393
7,0.5,0.02,4,2828.24337767053
7,0.5,0.02,5,2872.68345175334
7,0.5,0.05,1,4139.78979300791
7,0.5,0.05,2,4222.84476172005
7,0.5,0.05,3,4059.63525985778
7,0.5,0.05,4,4037.04862982826
7,0.5,0.05,5,4194.95950161638
7,0.5,0.1,1,5681.68788069586
7,0.5,0.1,2,5652.40955525818
7,0.5,0.1,3,5695.63440187281
7,0.5,0.1,4,5790.24603067298
7,0.5,0.1,5,5583.39756690272
7,0.5,0.2,1,7525.90658110814
7,0.5,0.2,2,7462.75550290117
7,0.5,0.2,3,7539.96844406095
7,0.5,0.2,4,7441.51915619422
7,0.5,0.2,5,7424.72584880699
7,0.5,0.5,1,9959.22771844662
7,0.5,0.5,2,9919.61454008082
7,0.5,0.5,3,10456.2041746134
7,0.5,0.5,4,10223.3372140104
7,0.5,0.5,5,10003.4009247995
7,0.5,1,1,11334.374926697
7,0.5,1,2,11485.9762311114
7,0.5,1,3,11783.6174473848
7,0.5,1,4,11273.4993478915
7,0.5,1,5,11390.0024890741
7,0.5,2,1,12767.5740401959
7,0.5,2,2,12604.3650176716
7,0.5,2,3,12021.2050366264
7,0.5,2,4,12139.5785547843
7,0.5,2,5,12412.1537761622
7,0.5,5,1,12985.2591535525
7,0.5,5,2,12774.8107347678
7,0.5,5,3,13130.4151656667
7,0.5,5,4,13126.4110568551
7,0.5,5,5,13190.8707983538
7,1,0,1,2462.53422089336
7,1,0,2,2370.08063809847
7,1,0,3,2377.60322367735
7,1,0,4,2471.00457958389
7,1,0,5,2425.27787082542
7,1,0.01,1,3125.43498184109
7,1,0.01,2,3100.39819302718
7,1,0.01,3,3209.84329964019
7,1,0.01,4,3154.64037055273
7,1,0.01,5,3174.28473161655
7,1,0.02,1,3717.82218038898
7,1,0.02,2,3914.55375677167
7,1,0.02,3,3863.30701686303
7,1,0.02,4,3796.03262439312
7,1,0.02,5,3811.40431585931
7,1,0.05,1,5430.31375929914
7,1,0.05,2,5485.75835275913
7,1,0.05,3,5199.24185800237
7,1,0.05,4,5195.97945848863
7,1,0.05,5,5288.24098781283
7,1,0.1,1,7323.63542833333
7,1,0.1,2,7330.02105136774
7,1,0.1,3,7193.13657775448
7,1,0.1,4,7093.85126546314
7,1,0.1,5,7421.12679417027
7,1,0.2,1,9732.82826700009
7,1,0.2,2,9819.61469980233
7,1,0.2,3,9881.01512019891
7,1,0.2,4,10085.4820308538
7,1,0.2,5,9423.18524093888
7,1,0.5,1,13085.7594299869
7,1,0.5,2,13093.9163829961
7,1,0.5,3,13023.7066076078
7,1,0.5,4,13103.5038616742
7,1,0.5,5,13432.6217461489
7,1,1,1,14537.7426439348
7,1,1,2,14404.2444753565
7,1,1,3,15106.6020806872
7,1,1,4,14369.9314042442
7,1,1,5,14904.1655858316
7,1,2,1,15942.4298011033
7,1,2,2,16879.7371432042
7,1,2,3,16298.6277720873
7,1,2,4,16185.5661502796
7,1,2,5,16349.497903251
7,1,5,1,16654.9680133497
7,1,5,2,16887.6138380998
7,1,5,3,16775.9958130317
7,1,5,4,17252.0673554365
7,1,5,5,16775.535231269
7,2,0,1,3203.7539286466
7,2,0,2,3126.62661081783
7,2,0,3,3303.1240551681
7,2,0,4,3290.62221907945
7,2,0,5,3118.8261172375
7,2,0.01,1,4055.0864630216
7,2,0.01,2,4044.26417661132
7,2,0.01,3,4103.27437634741
7,2,0.01,4,4115.07928038528
7,2,0.01,5,3987.78822565239
7,2,0.02,1,4792.31832161549
7,2,0.02,2,4751.54994145721
7,2,0.02,3,4901.05050611653
7,2,0.02,4,4782.67101288762
7,2,0.02,5,4782.88113745615
7,2,0.05,1,6382.46655874969
7,2,0.05,2,6753.20712635819
7,2,0.05,3,6650.95487095424
7,2,0.05,4,6574.22608457788
7,2,0.05,5,6711.59750333275
7,2,0.1,1,9112.92409669583
7,2,0.1,2,9233.85648645904
7,2,0.1,3,9134.56979901911
7,2,0.1,4,8845.29613443971
7,2,0.1,5,9108.5167814571
7,2,0.2,1,11833.5077976806
7,2,0.2,2,11458.1257473142
7,2,0.2,3,11757.3622382511
7,2,0.2,4,11548.8779679115
7,2,0.2,5,12360.3282170256
7,2,0.5,1,16602.0010179877
7,2,0.5,2,15958.8854409752
7,2,0.5,3,15321.4330439941
7,2,0.5,4,15883.3614174326
7,2,0.5,5,15389.7391429612
7,2,1,1,18288.9388347412
7,2,1,2,18165.3378751395
7,2,1,3,17609.3416904188
7,2,1,4,17543.7934844224
7,2,1,5,17676.736375128
7,2,2,1,19417.1614531929
7,2,2,2,19861.2787740347
7,2,2,3,20188.7121704065
7,2,2,4,19233.9679641227
7,2,2,5,19012.0413625671
7,2,5,1,20132.801507153
7,2,5,2,20527.5076693678
7,2,5,3,20334.1252993546
7,2,5,4,19432.7506714871
7,2,5,5,20421.5813201231
7,5,0,1,4349.27403535009
7,5,0,2,4453.7354415572
7,5,0,3,4331.51982036213
7,5,0,4,4588.20535186889
7,5,0,5,4389.114435339
7,5,0.01,1,5300.61028250706
7,5,0.01,2,5301.35040042065
7,5,0.01,3,5329.25581621864
7,5,0.01,4,5373.42131760353
7,5,0.01,5,5199.52296243589
7,5,0.02,1,6085.47318904767
7,5,0.02,2,6108.89398833548
7,5,0.02,3,6434.39358633607
7,5,0.02,4,5896.21063104818
7,5,0.02,5,6118.4349114359
7,5,0.05,1,8187.50212052791
7,5,0.05,2,7917.44292308181
7,5,0.05,3,8163.58003961456
7,5,0.05,4,7941.0496939274
7,5,0.05,5,8074.27970885225
7,5,0.1,1,10917.0575774798
7,5,0.1,2,10603.6621338213
7,5,0.1,3,10741.715181516
7,5,0.1,4,11002.923677195
7,5,0.1,5,10701.3481355946
7,5,0.2,1,14158.8350983525
7,5,0.2,2,14108.4744729804
7,5,0.2,3,13964.7683244691
7,5,0.2,4,14135.5915921142
7,5,0.2,5,14107.1200274398
7,5,0.5,1,18181.3612165228
7,5,0.5,2,18262.5952305333
7,5,0.5,3,17796.2806159067
7,5,0.5,4,18466.1233575845
7,5,0.5,5,17389.0847457615
7,5,1,1,20936.774609154
7,5,1,2,20436.9885076635
7,5,1,3,20770.4305815762
7,5,1,4,20725.1873184724
7,5,1,5,21225.8757383861
7,5,2,1,22428.7404971163
7,5,2,2,22563.4900931061
7,5,2,3,22303.1139590176
7,5,2,4,22140.6126441317
7,5,2,5,22439.6005425341
7,5,5,1,24281.2409284213
7,5,5,2,24283.074016139
7,5,5,3,23546.3001256988
7,5,5,4,23496.5243742685
7,5,5,5,23559.2625025005
8,0,0,1,776.487741959212
8,0,0,2,785.142877619704
8,0,0,3,809.074028522338
8,0,0,4,807.256581015537
8,0,0,5,815.784829402058
